zip|type|primary_city|state|county|stateCounty
72735|PO BOX|Goshen|AR|Washington County|AR-Washington County
72736|STANDARD|Gravette|AR|Benton County|AR-Benton County
72737|PO BOX|Greenland|AR|Washington County|AR-Washington County
72738|STANDARD|Hindsville|AR|Madison County|AR-Madison County
72739|STANDARD|Hiwasse|AR|Benton County|AR-Benton County
72740|STANDARD|Huntsville|AR|Madison County|AR-Madison County
72741|PO BOX|Johnson|AR|Washington County|AR-Washington County
72742|STANDARD|Kingston|AR|Madison County|AR-Madison County
72744|STANDARD|Lincoln|AR|Washington County|AR-Washington County
72745|STANDARD|Lowell|AR|Benton County|AR-Benton County
72747|STANDARD|Maysville|AR|Benton County|AR-Benton County
72749|STANDARD|Morrow|AR|Washington County|AR-Washington County
72751|STANDARD|Pea Ridge|AR|Benton County|AR-Benton County
72752|STANDARD|Pettigrew|AR|Madison County|AR-Madison County
72753|STANDARD|Prairie Grove|AR|Washington County|AR-Washington County
72756|STANDARD|Rogers|AR|Benton County|AR-Benton County
72757|PO BOX|Rogers|AR|Benton County|AR-Benton County
72758|STANDARD|Rogers|AR|Benton County|AR-Benton County
72760|STANDARD|Saint Paul|AR|Madison County|AR-Madison County
72761|STANDARD|Siloam Springs|AR|Benton County|AR-Benton County
72762|STANDARD|Springdale|AR|Washington County|AR-Washington County
72764|STANDARD|Springdale|AR|Washington County|AR-Washington County
72765|PO BOX|Springdale|AR|Washington County|AR-Washington County
72766|PO BOX|Springdale|AR|Washington County|AR-Washington County
72768|STANDARD|Sulphur Springs|AR|Benton County|AR-Benton County
72769|STANDARD|Summers|AR|Washington County|AR-Washington County
72770|PO BOX|Tontitown|AR|Washington County|AR-Washington County
72773|STANDARD|Wesley|AR|Madison County|AR-Madison County
72774|STANDARD|West Fork|AR|Washington County|AR-Washington County
72776|STANDARD|Witter|AR|Madison County|AR-Madison County
72801|STANDARD|Russellville|AR|Pope County|AR-Pope County
72802|STANDARD|Russellville|AR|Pope County|AR-Pope County
72811|PO BOX|Russellville|AR|Pope County|AR-Pope County
72812|PO BOX|Russellville|AR|Pope County|AR-Pope County
72820|PO BOX|Alix|AR|Franklin County|AR-Franklin County
72821|STANDARD|Altus|AR|Franklin County|AR-Franklin County
72823|STANDARD|Atkins|AR|Pope County|AR-Pope County
72824|STANDARD|Belleville|AR|Yell County|AR-Yell County
72826|PO BOX|Blue Mountain|AR|Logan County|AR-Logan County
72827|STANDARD|Bluffton|AR|Yell County|AR-Yell County
72828|STANDARD|Briggsville|AR|Yell County|AR-Yell County
72829|PO BOX|Centerville|AR|Yell County|AR-Yell County
72830|STANDARD|Clarksville|AR|Johnson County|AR-Johnson County
72832|STANDARD|Coal Hill|AR|Johnson County|AR-Johnson County
72833|STANDARD|Danville|AR|Yell County|AR-Yell County
72834|STANDARD|Dardanelle|AR|Yell County|AR-Yell County
72835|STANDARD|Delaware|AR|Logan County|AR-Logan County
72837|STANDARD|Dover|AR|Pope County|AR-Pope County
72838|STANDARD|Gravelly|AR|Yell County|AR-Yell County
72839|STANDARD|Hagarville|AR|Johnson County|AR-Johnson County
72840|STANDARD|Hartman|AR|Johnson County|AR-Johnson County
72841|STANDARD|Harvey|AR|Scott County|AR-Scott County
72842|STANDARD|Havana|AR|Yell County|AR-Yell County
72843|STANDARD|Hector|AR|Pope County|AR-Pope County
72845|STANDARD|Knoxville|AR|Johnson County|AR-Johnson County
72846|STANDARD|Lamar|AR|Johnson County|AR-Johnson County
72847|STANDARD|London|AR|Pope County|AR-Pope County
72851|STANDARD|New Blaine|AR|Logan County|AR-Logan County
72852|STANDARD|Oark|AR|Johnson County|AR-Johnson County
72853|STANDARD|Ola|AR|Yell County|AR-Yell County
72854|STANDARD|Ozone|AR|Johnson County|AR-Johnson County
72855|STANDARD|Paris|AR|Logan County|AR-Logan County
72856|STANDARD|Pelsor|AR|Pope County|AR-Pope County
72857|STANDARD|Plainview|AR|Yell County|AR-Yell County
72858|STANDARD|Pottsville|AR|Pope County|AR-Pope County
72860|STANDARD|Rover|AR|Yell County|AR-Yell County
72863|STANDARD|Scranton|AR|Logan County|AR-Logan County
72865|STANDARD|Subiaco|AR|Logan County|AR-Logan County
72901|STANDARD|Fort Smith|AR|Sebastian County|AR-Sebastian County
72902|PO BOX|Fort Smith|AR|Sebastian County|AR-Sebastian County
72903|STANDARD|Fort Smith|AR|Sebastian County|AR-Sebastian County
72904|STANDARD|Fort Smith|AR|Sebastian County|AR-Sebastian County
72905|UNIQUE|Fort Smith|AR|Sebastian County|AR-Sebastian County
72906|PO BOX|Fort Smith|AR|Sebastian County|AR-Sebastian County
72908|STANDARD|Fort Smith|AR|Sebastian County|AR-Sebastian County
72913|PO BOX|Fort Smith|AR|Sebastian County|AR-Sebastian County
72914|PO BOX|Fort Smith|AR|Sebastian County|AR-Sebastian County
72916|STANDARD|Fort Smith|AR|Sebastian County|AR-Sebastian County
72917|PO BOX|Fort Smith|AR|Sebastian County|AR-Sebastian County
72918|PO BOX|Fort Smith|AR|Sebastian County|AR-Sebastian County
72919|UNIQUE|Fort Smith|AR|Sebastian County|AR-Sebastian County
72921|STANDARD|Alma|AR|Crawford County|AR-Crawford County
72923|STANDARD|Barling|AR|Sebastian County|AR-Sebastian County
72926|STANDARD|Boles|AR|Scott County|AR-Scott County
72927|STANDARD|Booneville|AR|Logan County|AR-Logan County
72928|STANDARD|Branch|AR|Franklin County|AR-Franklin County
72930|STANDARD|Cecil|AR|Franklin County|AR-Franklin County
72932|STANDARD|Cedarville|AR|Crawford County|AR-Crawford County
72933|STANDARD|Charleston|AR|Franklin County|AR-Franklin County
72934|STANDARD|Chester|AR|Crawford County|AR-Crawford County
72935|PO BOX|Dyer|AR|Crawford County|AR-Crawford County
72936|STANDARD|Greenwood|AR|Sebastian County|AR-Sebastian County
72937|STANDARD|Hackett|AR|Sebastian County|AR-Sebastian County
72938|STANDARD|Hartford|AR|Sebastian County|AR-Sebastian County
72940|STANDARD|Huntington|AR|Sebastian County|AR-Sebastian County
72941|STANDARD|Lavaca|AR|Sebastian County|AR-Sebastian County
72943|STANDARD|Magazine|AR|Logan County|AR-Logan County
72944|STANDARD|Mansfield|AR|Sebastian County|AR-Sebastian County
72945|PO BOX|Midland|AR|Sebastian County|AR-Sebastian County
72946|STANDARD|Mountainburg|AR|Crawford County|AR-Crawford County
72947|STANDARD|Mulberry|AR|Crawford County|AR-Crawford County
72948|STANDARD|Natural Dam|AR|Crawford County|AR-Crawford County
72949|STANDARD|Ozark|AR|Franklin County|AR-Franklin County
72950|STANDARD|Parks|AR|Scott County|AR-Scott County
72951|STANDARD|Ratcliff|AR|Logan County|AR-Logan County
72952|STANDARD|Rudy|AR|Crawford County|AR-Crawford County
72955|STANDARD|Uniontown|AR|Crawford County|AR-Crawford County
72956|STANDARD|Van Buren|AR|Crawford County|AR-Crawford County
72957|PO BOX|Van Buren|AR|Crawford County|AR-Crawford County
72958|STANDARD|Waldron|AR|Scott County|AR-Scott County
72959|STANDARD|Winslow|AR|Washington County|AR-Washington County
73001|PO BOX|Albert|OK|Caddo County|OK-Caddo County
73002|STANDARD|Alex|OK|Grady County|OK-Grady County
73003|STANDARD|Edmond|OK|Oklahoma County|OK-Oklahoma County
73004|STANDARD|Amber|OK|Grady County|OK-Grady County
73005|STANDARD|Anadarko|OK|Caddo County|OK-Caddo County
73006|STANDARD|Apache|OK|Caddo County|OK-Caddo County
73007|STANDARD|Arcadia|OK|Oklahoma County|OK-Oklahoma County
73008|STANDARD|Bethany|OK|Oklahoma County|OK-Oklahoma County
73009|STANDARD|Binger|OK|Caddo County|OK-Caddo County
73010|STANDARD|Blanchard|OK|McClain County|OK-McClain County
73011|STANDARD|Bradley|OK|Grady County|OK-Grady County
73012|STANDARD|Edmond|OK|Oklahoma County|OK-Oklahoma County
73013|STANDARD|Edmond|OK|Oklahoma County|OK-Oklahoma County
73014|STANDARD|Calumet|OK|Canadian County|OK-Canadian County
73015|STANDARD|Carnegie|OK|Caddo County|OK-Caddo County
73016|STANDARD|Cashion|OK|Kingfisher County|OK-Kingfisher County
73017|STANDARD|Cement|OK|Caddo County|OK-Caddo County
73018|STANDARD|Chickasha|OK|Grady County|OK-Grady County
73019|UNIQUE|Norman|OK|Cleveland County|OK-Cleveland County
73020|STANDARD|Choctaw|OK|Oklahoma County|OK-Oklahoma County
73021|STANDARD|Colony|OK|Washita County|OK-Washita County
73022|PO BOX|Concho|OK|Canadian County|OK-Canadian County
73023|PO BOX|Chickasha|OK|Grady County|OK-Grady County
73024|STANDARD|Corn|OK|Washita County|OK-Washita County
73025|STANDARD|Edmond|OK|Oklahoma County|OK-Oklahoma County
73026|STANDARD|Norman|OK|Cleveland County|OK-Cleveland County
73027|STANDARD|Coyle|OK|Logan County|OK-Logan County
73028|STANDARD|Crescent|OK|Logan County|OK-Logan County
73029|STANDARD|Cyril|OK|Caddo County|OK-Caddo County
73030|STANDARD|Davis|OK|Murray County|OK-Murray County
73031|PO BOX|Dibble|OK|McClain County|OK-McClain County
73032|PO BOX|Dougherty|OK|Murray County|OK-Murray County
73033|PO BOX|Eakly|OK|Caddo County|OK-Caddo County
73034|STANDARD|Edmond|OK|Oklahoma County|OK-Oklahoma County
73036|STANDARD|El Reno|OK|Canadian County|OK-Canadian County
73038|STANDARD|Fort Cobb|OK|Caddo County|OK-Caddo County
73039|PO BOX|Davis|OK|Murray County|OK-Murray County
73040|STANDARD|Geary|OK|Blaine County|OK-Blaine County
73041|STANDARD|Gotebo|OK|Kiowa County|OK-Kiowa County
73042|STANDARD|Gracemont|OK|Caddo County|OK-Caddo County
73043|STANDARD|Greenfield|OK|Blaine County|OK-Blaine County
73044|STANDARD|Guthrie|OK|Logan County|OK-Logan County
73045|STANDARD|Harrah|OK|Oklahoma County|OK-Oklahoma County
73047|STANDARD|Hinton|OK| |OK-
73048|STANDARD|Hydro|OK|Caddo County|OK-Caddo County
73049|STANDARD|Jones|OK|Oklahoma County|OK-Oklahoma County
73050|PO BOX|Langston|OK|Logan County|OK-Logan County
73051|STANDARD|Lexington|OK|Cleveland County|OK-Cleveland County
73052|STANDARD|Lindsay|OK|Garvin County|OK-Garvin County
73053|STANDARD|Lookeba|OK|Caddo County|OK-Caddo County
73054|STANDARD|Luther|OK|Oklahoma County|OK-Oklahoma County
73055|STANDARD|Marlow|OK|Stephens County|OK-Stephens County
73056|STANDARD|Marshall|OK|Logan County|OK-Logan County
73057|STANDARD|Maysville|OK|Garvin County|OK-Garvin County
73058|STANDARD|Meridian|OK|Logan County|OK-Logan County
73059|STANDARD|Minco|OK|Grady County|OK-Grady County
73061|STANDARD|Morrison|OK|Noble County|OK-Noble County
73062|STANDARD|Mountain View|OK|Kiowa County|OK-Kiowa County
73063|STANDARD|Mulhall|OK|Logan County|OK-Logan County
73064|STANDARD|Mustang|OK|Canadian County|OK-Canadian County
73065|STANDARD|Newcastle|OK|McClain County|OK-McClain County
73066|PO BOX|Nicoma Park|OK|Oklahoma County|OK-Oklahoma County
73067|STANDARD|Ninnekah|OK|Grady County|OK-Grady County
73068|STANDARD|Noble|OK|Cleveland County|OK-Cleveland County
73069|STANDARD|Norman|OK|Cleveland County|OK-Cleveland County
73070|PO BOX|Norman|OK|Cleveland County|OK-Cleveland County
73071|STANDARD|Norman|OK|Cleveland County|OK-Cleveland County
73072|STANDARD|Norman|OK|Cleveland County|OK-Cleveland County
73073|STANDARD|Orlando|OK|Logan County|OK-Logan County
73074|STANDARD|Paoli|OK|Garvin County|OK-Garvin County
73075|STANDARD|Pauls Valley|OK|Garvin County|OK-Garvin County
73077|STANDARD|Perry|OK|Noble County|OK-Noble County
73078|STANDARD|Piedmont|OK|Canadian County|OK-Canadian County
73079|STANDARD|Pocasset|OK|Grady County|OK-Grady County
73080|STANDARD|Purcell|OK|McClain County|OK-McClain County
73082|STANDARD|Rush Springs|OK|Grady County|OK-Grady County
73083|PO BOX|Edmond|OK|Oklahoma County|OK-Oklahoma County
73084|STANDARD|Spencer|OK|Oklahoma County|OK-Oklahoma County
73085|PO BOX|Yukon|OK|Canadian County|OK-Canadian County
73086|STANDARD|Sulphur|OK|Murray County|OK-Murray County
73089|STANDARD|Tuttle|OK|Grady County|OK-Grady County
73090|STANDARD|Union City|OK|Canadian County|OK-Canadian County
73092|STANDARD|Verden|OK|Grady County|OK-Grady County
73093|STANDARD|Washington|OK|McClain County|OK-McClain County
73094|STANDARD|Washita|OK|Caddo County|OK-Caddo County
73095|STANDARD|Wayne|OK|McClain County|OK-McClain County
73096|STANDARD|Weatherford|OK|Custer County|OK-Custer County
73097|PO BOX|Wheatland|OK|Oklahoma County|OK-Oklahoma County
73098|STANDARD|Wynnewood|OK|Garvin County|OK-Garvin County
73099|STANDARD|Yukon|OK|Canadian County|OK-Canadian County
73101|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73102|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73103|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73104|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73105|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73106|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73107|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73108|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73109|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73110|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73111|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73112|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73113|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73114|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73115|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73116|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73117|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73118|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73119|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73120|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73121|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73122|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73123|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73124|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73125|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73126|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73127|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73128|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73129|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73130|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73131|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73132|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73134|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73135|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73136|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73137|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73139|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73140|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73141|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73142|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73143|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73144|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73145|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73146|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73147|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73148|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73149|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73150|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73151|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73152|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73153|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73154|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73155|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73156|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73157|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73159|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73160|STANDARD|Oklahoma City|OK|Cleveland County|OK-Cleveland County
73162|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73163|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73164|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73165|STANDARD|Oklahoma City|OK|Cleveland County|OK-Cleveland County
73167|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73169|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73170|STANDARD|Oklahoma City|OK|Cleveland County|OK-Cleveland County
73172|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73173|STANDARD|Oklahoma City|OK|Cleveland County|OK-Cleveland County
73178|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73179|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73184|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73185|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73189|PO BOX|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73190|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73193|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73194|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73195|STANDARD|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73196|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73197|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73198|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73199|UNIQUE|Oklahoma City|OK|Oklahoma County|OK-Oklahoma County
73301|UNIQUE|Austin|TX|Travis County|TX-Travis County
73344|UNIQUE|Austin|TX|Travis County|TX-Travis County
73401|STANDARD|Ardmore|OK|Carter County|OK-Carter County
73402|PO BOX|Ardmore|OK|Carter County|OK-Carter County
73403|PO BOX|Ardmore|OK|Carter County|OK-Carter County
73425|PO BOX|Countyline|OK|Stephens County|OK-Stephens County
73430|STANDARD|Burneyville|OK|Love County|OK-Love County
73432|STANDARD|Coleman|OK|Johnston County|OK-Johnston County
73433|STANDARD|Elmore City|OK|Garvin County|OK-Garvin County
73434|STANDARD|Foster|OK|Garvin County|OK-Garvin County
73435|PO BOX|Fox|OK|Carter County|OK-Carter County
73436|PO BOX|Gene Autry|OK|Carter County|OK-Carter County
73437|STANDARD|Graham|OK|Carter County|OK-Carter County
73438|STANDARD|Healdton|OK|Carter County|OK-Carter County
73439|STANDARD|Kingston|OK|Marshall County|OK-Marshall County
73440|STANDARD|Lebanon|OK|Marshall County|OK-Marshall County
73441|STANDARD|Leon|OK|Love County|OK-Love County
73442|STANDARD|Loco|OK|Stephens County|OK-Stephens County
73443|STANDARD|Lone Grove|OK|Carter County|OK-Carter County
73444|STANDARD|Hennepin|OK|Garvin County|OK-Garvin County
73446|STANDARD|Madill|OK|Marshall County|OK-Marshall County
73447|STANDARD|Mannsville|OK|Johnston County|OK-Johnston County
73448|STANDARD|Marietta|OK|Love County|OK-Love County
73449|STANDARD|Mead|OK|Bryan County|OK-Bryan County
73450|STANDARD|Milburn|OK|Johnston County|OK-Johnston County
73451|STANDARD|Ardmore|OK| |OK-
73453|STANDARD|Overbrook|OK|Love County|OK-Love County
73454|STANDARD|Ardmore|OK| |OK-
73455|PO BOX|Ravia|OK|Johnston County|OK-Johnston County
73456|STANDARD|Ringling|OK|Jefferson County|OK-Jefferson County
73458|STANDARD|Springer|OK|Carter County|OK-Carter County
73459|STANDARD|Thackerville|OK|Love County|OK-Love County
73460|STANDARD|Tishomingo|OK|Johnston County|OK-Johnston County
73461|STANDARD|Wapanucka|OK|Johnston County|OK-Johnston County
73463|STANDARD|Wilson|OK|Carter County|OK-Carter County
73481|STANDARD|Ratliff City|OK|Carter County|OK-Carter County
73487|PO BOX|Tatums|OK|Carter County|OK-Carter County
